event,mp,ammo,mre,part,input_level,rank,gun_id,name,rank_total,rank_count,gun_total,gun_count,mean,stdev
003日常（玛姬）,8000,1000,8000,4000,2,3,120,ARX-160,3942,556,593,17,0.0040434530,0.0009709106
003日常（玛姬）,8000,1000,8000,4000,2,3,145,OTs-44,3942,556,593,21,0.0049948537,0.0010753735
003日常（玛姬）,8000,1000,8000,4000,2,3,152,M1897,3942,556,593,31,0.0073733555,0.0012951539
003日常（玛姬）,8000,1000,8000,4000,2,3,154,M500,3942,556,593,41,0.0097518572,0.0014762335
003日常（玛姬）,8000,1000,8000,4000,2,3,158,KS-23,3942,556,593,32,0.0076112057,0.0013147128
003日常（玛姬）,8000,1000,8000,4000,2,3,159,RMB-93,3942,556,593,41,0.0097518572,0.0014762335
003日常（玛姬）,8000,1000,8000,4000,2,3,178,F1,3942,556,593,46,0.0109411081,0.0015566000
003日常（玛姬）,8000,1000,8000,4000,2,3,190,NS2000,3942,556,593,33,0.0078490558,0.0013339131
003日常（玛姬）,8000,1000,8000,4000,2,4,26,MP5,3942,2137,2187,158,0.0391648264,0.0030173616
003日常（玛姬）,8000,1000,8000,4000,2,4,36,春田,3942,2137,2187,40,0.0099151459,0.0015614782
003日常（玛姬）,8000,1000,8000,4000,2,4,39,莫辛-纳甘,3942,2137,2187,51,0.0126418111,0.0017586593
003日常（玛姬）,8000,1000,8000,4000,2,4,42,PTRD,3942,2137,2187,58,0.0143769616,0.0018724133
003日常（玛姬）,8000,1000,8000,4000,2,4,43,SVD,3942,2137,2187,40,0.0099151459,0.0015614782
003日常（玛姬）,8000,1000,8000,4000,2,4,60,AS Val,3942,2137,2187,33,0.0081799954,0.0014205806
003日常（玛姬）,8000,1000,8000,4000,2,4,66,56-1式,3942,2137,2187,39,0.0096672673,0.0015421932
003日常（玛姬）,8000,1000,8000,4000,2,4,69,FAMAS,3942,2137,2187,28,0.0069406022,0.0013100524
003日常（玛姬）,8000,1000,8000,4000,2,4,117,PSG-1,3942,2137,2187,31,0.0076842381,0.0013774955
003日常（玛姬）,8000,1000,8000,4000,2,4,118,9A-91,3942,2137,2187,33,0.0081799954,0.0014205806
003日常（玛姬）,8000,1000,8000,4000,2,4,146,G28,3942,2137,2187,38,0.0094193886,0.0015226455
003日常（玛姬）,8000,1000,8000,4000,2,4,153,M37,3942,2137,2187,133,0.0329678602,0.0027852806
003日常（玛姬）,8000,1000,8000,4000,2,4,155,M590,3942,2137,2187,116,0.0287539232,0.0026118727
003日常（玛姬）,8000,1000,8000,4000,2,4,156,超级肖蒂,3942,2137,2187,72,0.0178472627,0.0020793576
003日常（玛姬）,8000,1000,8000,4000,2,4,162,SPAS-12,3942,2137,2187,104,0.0257793794,0.0024802035
003日常（玛姬）,8000,1000,8000,4000,2,4,165,M1014,3942,2137,2187,117,0.0290018018,0.0026224768
003日常（玛姬）,8000,1000,8000,4000,2,4,180,PzB39,3942,2137,2187,40,0.0099151459,0.0015614782
003日常（玛姬）,8000,1000,8000,4000,2,4,184,T-5000,3942,2137,2187,50,0.0123939324,0.0017417375
003日常（玛姬）,8000,1000,8000,4000,2,4,189,USAS-12,3942,2137,2187,66,0.0163599908,0.0019936397
003日常（玛姬）,8000,1000,8000,4000,2,4,216,XM8,3942,2137,2187,33,0.0081799954,0.0014205806
003日常（玛姬）,8000,1000,8000,4000,2,4,235,SPR A3G,3942,2137,2187,36,0.0089236313,0.0014827200
003日常（玛姬）,8000,1000,8000,4000,2,4,237,SAR-21,3942,2137,2187,31,0.0076842381,0.0013774955
003日常（玛姬）,8000,1000,8000,4000,2,4,247,K31,3942,2137,2187,24,0.0059490876,0.0012139897
003日常（玛姬）,8000,1000,8000,4000,2,4,262,EM-2,3942,2137,2187,35,0.0086757527,0.0014623196
003日常（玛姬）,8000,1000,8000,4000,2,4,270,四式,3942,2137,2187,40,0.0099151459,0.0015614782
003日常（玛姬）,8000,1000,8000,4000,2,4,283,解放者,3942,2137,2187,135,0.0334636175,0.0028047855
003日常（玛姬）,8000,1000,8000,4000,2,4,288,CR-21,3942,2137,2187,28,0.0069406022,0.0013100524
003日常（玛姬）,8000,1000,8000,4000,2,4,305,塔布克,3942,2137,2187,39,0.0096672673,0.0015421932
003日常（玛姬）,8000,1000,8000,4000,2,4,325,V-PM5,3942,2137,2187,74,0.0183430200,0.0021070483
003日常（玛姬）,8000,1000,8000,4000,2,4,326,HK512,3942,2137,2187,80,0.0198302919,0.0021877089
003日常（玛姬）,8000,1000,8000,4000,2,4,330,FX-05,3942,2137,2187,28,0.0069406022,0.0013100524
003日常（玛姬）,8000,1000,8000,4000,2,4,349,AK74M,3942,2137,2187,35,0.0086757527,0.0014623196
003日常（玛姬）,8000,1000,8000,4000,2,4,352,新星,3942,2137,2187,108,0.0267708940,0.0025250352
003日常（玛姬）,8000,1000,8000,4000,2,4,353,MAG-7,3942,2137,2187,114,0.0282581659,0.0025905017
003日常（玛姬）,8000,1000,8000,4000,2,4,368,UTS-15,3942,2137,2187,100,0.0247878648,0.0024343607
003日常（玛姬）,8000,1000,8000,4000,2,5,16,汤姆森,3942,1248,1263,47,0.0117812799,0.0016961164
003日常（玛姬）,8000,1000,8000,4000,2,5,46,Kar98k,3942,1248,1263,32,0.0080212969,0.0014080802
003日常（玛姬）,8000,1000,8000,4000,2,5,48,WA2000,3942,1248,1263,28,0.0070186348,0.0013192634
003日常（玛姬）,8000,1000,8000,4000,2,5,50,李-恩菲尔德,3942,1248,1263,35,0.0087732935,0.0014708212
003日常（玛姬）,8000,1000,8000,4000,2,5,53,NTW-20,3942,1248,1263,20,0.0050133106,0.0011185642
003日常（玛姬）,8000,1000,8000,4000,2,5,65,HK416,3942,1248,1263,14,0.0035093174,0.0009381000
003日常（玛姬）,8000,1000,8000,4000,2,5,122,G11,3942,1248,1263,16,0.0040106485,0.0010020728
003日常（玛姬）,8000,1000,8000,4000,2,5,128,M99,3942,1248,1263,16,0.0040106485,0.0010020728
003日常（玛姬）,8000,1000,8000,4000,2,5,148,IWS 2000,3942,1248,1263,34,0.0085226280,0.0014502436
003日常（玛姬）,8000,1000,8000,4000,2,5,157,KSG,3942,1248,1263,66,0.0165439249,0.0019942537
003日常（玛姬）,8000,1000,8000,4000,2,5,160,塞伽12型,3942,1248,1263,61,0.0152905973,0.0019212011
003日常（玛姬）,8000,1000,8000,4000,2,5,163,AA-12,3942,1248,1263,51,0.0127839420,0.0017639278
003日常（玛姬）,8000,1000,8000,4000,2,5,164,FP-6,3942,1248,1263,36,0.0090239590,0.0014910812
003日常（玛姬）,8000,1000,8000,4000,2,5,188,S.A.T.8,3942,1248,1263,58,0.0145386007,0.0018756845
003日常（玛姬）,8000,1000,8000,4000,2,5,197,卡尔卡诺M1891,3942,1248,1263,19,0.0047626451,0.0010906772
003日常（玛姬）,8000,1000,8000,4000,2,5,198,卡尔卡诺M91/38,3942,1248,1263,30,0.0075199659,0.0013644680
003日常（玛姬）,8000,1000,8000,4000,2,5,257,M200,3942,1248,1263,29,0.0072693003,0.0013420747
003日常（玛姬）,8000,1000,8000,4000,2,5,261,QBU-88,3942,1248,1263,24,0.0060159727,0.0012233647
003日常（玛姬）,8000,1000,8000,4000,2,5,281,CAWS,3942,1248,1263,42,0.0105279522,0.0016066337
003日常（玛姬）,8000,1000,8000,4000,2,5,282,DP-12,3942,1248,1263,63,0.0157919283,0.0019508274
003日常（玛姬）,8000,1000,8000,4000,2,5,312,VSK-94,3942,1248,1263,29,0.0072693003,0.0013420747
003日常（玛姬）,8000,1000,8000,4000,2,5,323,LTLX7000,3942,1248,1263,63,0.0157919283,0.0019508274
003日常（玛姬）,8000,1000,8000,4000,2,5,324,M6 ASW,3942,1248,1263,42,0.0105279522,0.0016066337
003日常（玛姬）,8000,1000,8000,4000,2,5,329,SVCh,3942,1248,1263,21,0.0052639761,0.0011457289
003日常（玛姬）,8000,1000,8000,4000,2,5,337,德利尔,3942,1248,1263,29,0.0072693003,0.0013420747
003日常（玛姬）,8000,1000,8000,4000,2,5,338,SIG MCX,3942,1248,1263,20,0.0050133106,0.0011185642
003日常（玛姬）,8000,1000,8000,4000,2,5,348,HS.50,3942,1248,1263,29,0.0072693003,0.0013420747
003日常（玛姬）,8000,1000,8000,4000,2,5,350,FO-12,3942,1248,1263,54,0.0135359386,0.0018128330
003日常（玛姬）,8000,1000,8000,4000,2,5,351,M26-MASS,3942,1248,1263,63,0.0157919283,0.0019508274
003日常（玛姬）,8000,1000,8000,4000,2,5,356,A-545,3942,1248,1263,7,0.0017546587,0.0006651817
003日常（玛姬）,8000,1000,8000,4000,2,5,365,SCR,3942,1248,1263,9,0.0022559898,0.0007536480
003日常（玛姬）,8000,1000,8000,4000,2,5,366,SPAS-15,3942,1248,1263,61,0.0152905973,0.0019212011
003日常（玛姬）,8000,1000,8000,4000,2,5,367,MK3A1,3942,1248,1263,72,0.0180479181,0.0020777360
003日常（玛姬）,8000,1000,8000,4000,2,5,377,SCAR-H,3942,1248,1263,22,0.0055146416,0.0011722216
003日常（玛姬）,8000,1000,8000,4000,2,5,378,SCAR-L,3942,1248,1263,21,0.0052639761,0.0011457289
003日常（玛姬）,8000,1000,8000,4000,3,4,26,MP5,2080,1293,1320,194,0.0913614510,0.0060992469
003日常（玛姬）,8000,1000,8000,4000,3,4,36,春田,2080,1293,1320,19,0.0089477710,0.0020507209
003日常（玛姬）,8000,1000,8000,4000,3,4,39,莫辛-纳甘,2080,1293,1320,12,0.0056512238,0.0016340973
003日常（玛姬）,8000,1000,8000,4000,3,4,42,PTRD,2080,1293,1320,17,0.0080059003,0.0019412683
003日常（玛姬）,8000,1000,8000,4000,3,4,43,SVD,2080,1293,1320,34,0.0160118007,0.0027275188
003日常（玛姬）,8000,1000,8000,4000,3,4,60,AS Val,2080,1293,1320,34,0.0160118007,0.0027275188
003日常（玛姬）,8000,1000,8000,4000,3,4,66,56-1式,2080,1293,1320,18,0.0084768357,0.0019967870
003日常（玛姬）,8000,1000,8000,4000,3,4,69,FAMAS,2080,1293,1320,28,0.0131861888,0.0024809120
003日常（玛姬）,8000,1000,8000,4000,3,4,117,PSG-1,2080,1293,1320,23,0.0108315122,0.0022528353
003日常（玛姬）,8000,1000,8000,4000,3,4,118,9A-91,2080,1293,1320,20,0.0094187063,0.0021031918
003日常（玛姬）,8000,1000,8000,4000,3,4,146,G28,2080,1293,1320,25,0.0117733829,0.0023469435
003日常（玛姬）,8000,1000,8000,4000,3,4,153,M37,2080,1293,1320,59,0.0277851836,0.0035581139
003日常（玛姬）,8000,1000,8000,4000,3,4,155,M590,2080,1293,1320,53,0.0249595717,0.0033803029
003日常（玛姬）,8000,1000,8000,4000,3,4,156,超级肖蒂,2080,1293,1320,44,0.0207211538,0.0030907991
003日常（玛姬）,8000,1000,8000,4000,3,4,162,SPAS-12,2080,1293,1320,57,0.0268433129,0.0035000406
003日常（玛姬）,8000,1000,8000,4000,3,4,165,M1014,2080,1293,1320,39,0.0183664773,0.0029155487
003日常（玛姬）,8000,1000,8000,4000,3,4,180,PzB39,2080,1293,1320,23,0.0108315122,0.0022528353
003日常（玛姬）,8000,1000,8000,4000,3,4,184,T-5000,2080,1293,1320,27,0.0127152535,0.0024371436
003日常（玛姬）,8000,1000,8000,4000,3,4,189,USAS-12,2080,1293,1320,45,0.0211920892,0.0031245076
003日常（玛姬）,8000,1000,8000,4000,3,4,216,XM8,2080,1293,1320,23,0.0108315122,0.0022528353
003日常（玛姬）,8000,1000,8000,4000,3,4,235,SPR A3G,2080,1293,1320,25,0.0117733829,0.0023469435
003日常（玛姬）,8000,1000,8000,4000,3,4,237,SAR-21,2080,1293,1320,18,0.0084768357,0.0019967870
003日常（玛姬）,8000,1000,8000,4000,3,4,247,K31,2080,1293,1320,17,0.0080059003,0.0019412683
003日常（玛姬）,8000,1000,8000,4000,3,4,262,EM-2,2080,1293,1320,21,0.0098896416,0.0021543067
003日常（玛姬）,8000,1000,8000,4000,3,4,270,四式,2080,1293,1320,19,0.0089477710,0.0020507209
003日常（玛姬）,8000,1000,8000,4000,3,4,283,解放者,2080,1293,1320,46,0.0216630245,0.0031578028
003日常（玛姬）,8000,1000,8000,4000,3,4,288,CR-21,2080,1293,1320,20,0.0094187063,0.0021031918
003日常（玛姬）,8000,1000,8000,4000,3,4,305,塔布克,2080,1293,1320,21,0.0098896416,0.0021543067
003日常（玛姬）,8000,1000,8000,4000,3,4,325,V-PM5,2080,1293,1320,60,0.0282561189,0.0035867272
003日常（玛姬）,8000,1000,8000,4000,3,4,326,HK512,2080,1293,1320,56,0.0263723776,0.0034705666
003日常（玛姬）,8000,1000,8000,4000,3,4,330,FX-05,2080,1293,1320,18,0.0084768357,0.0019967870
003日常（玛姬）,8000,1000,8000,4000,3,4,349,AK74M,2080,1293,1320,31,0.0145989948,0.0026074245
003日常（玛姬）,8000,1000,8000,4000,3,4,352,新星,2080,1293,1320,75,0.0353201486,0.0039863028
003日常（玛姬）,8000,1000,8000,4000,3,4,353,MAG-7,2080,1293,1320,45,0.0211920892,0.0031245076
003日常（玛姬）,8000,1000,8000,4000,3,4,368,UTS-15,2080,1293,1320,54,0.0254305070,0.0034107058
003日常（玛姬）,8000,1000,8000,4000,3,5,16,汤姆森,2080,787,793,83,0.0396019255,0.0041470804
003日常（玛姬）,8000,1000,8000,4000,3,5,46,Kar98k,2080,787,793,14,0.0066798429,0.0017833370
003日常（玛姬）,8000,1000,8000,4000,3,5,48,WA2000,2080,787,793,12,0.0057255796,0.0016531495
003日常（玛姬）,8000,1000,8000,4000,3,5,50,李-恩菲尔德,2080,787,793,11,0.0052484480,0.0015837746
003日常（玛姬）,8000,1000,8000,4000,3,5,53,NTW-20,2080,787,793,10,0.0047713163,0.0015110269
003日常（玛姬）,8000,1000,8000,4000,3,5,65,HK416,2080,787,793,8,0.0038170531,0.0013532140
003日常（玛姬）,8000,1000,8000,4000,3,5,122,G11,2080,787,793,16,0.0076341061,0.0019040392
003日常（玛姬）,8000,1000,8000,4000,3,5,128,M99,2080,787,793,18,0.0085883694,0.0020169596
003日常（玛姬）,8000,1000,8000,4000,3,5,148,IWS 2000,2080,787,793,12,0.0057255796,0.0016531495
003日常（玛姬）,8000,1000,8000,4000,3,5,157,KSG,2080,787,793,41,0.0195623969,0.0029989319
003日常（玛姬）,8000,1000,8000,4000,3,5,160,塞伽12型,2080,787,793,41,0.0195623969,0.0029989319
003日常（玛姬）,8000,1000,8000,4000,3,5,163,AA-12,2080,787,793,30,0.0143139490,0.0025838168
003日常（玛姬）,8000,1000,8000,4000,3,5,164,FP-6,2080,787,793,25,0.0119282908,0.0023663413
003日常（玛姬）,8000,1000,8000,4000,3,5,188,S.A.T.8,2080,787,793,35,0.0166996071,0.0027817597
003日常（玛姬）,8000,1000,8000,4000,3,5,197,卡尔卡诺M1891,2080,787,793,16,0.0076341061,0.0019040392
003日常（玛姬）,8000,1000,8000,4000,3,5,198,卡尔卡诺M91/38,2080,787,793,15,0.0071569745,0.0018447540
003日常（玛姬）,8000,1000,8000,4000,3,5,257,M200,2080,787,793,11,0.0052484480,0.0015837746
003日常（玛姬）,8000,1000,8000,4000,3,5,261,QBU-88,2080,787,793,13,0.0062027112,0.0017195599
003日常（玛姬）,8000,1000,8000,4000,3,5,281,CAWS,2080,787,793,28,0.0133596857,0.0024994458
003日常（玛姬）,8000,1000,8000,4000,3,5,282,DP-12,2080,787,793,40,0.0190852653,0.0029640857
003日常（玛姬）,8000,1000,8000,4000,3,5,312,VSK-94,2080,787,793,11,0.0052484480,0.0015837746
003日常（玛姬）,8000,1000,8000,4000,3,5,323,LTLX7000,2080,787,793,31,0.0147910806,0.0026248203
003日常（玛姬）,8000,1000,8000,4000,3,5,324,M6 ASW,2080,787,793,36,0.0171767388,0.0028193736
003日常（玛姬）,8000,1000,8000,4000,3,5,329,SVCh,2080,787,793,19,0.0090655010,0.0020709030
003日常（玛姬）,8000,1000,8000,4000,3,5,337,德利尔,2080,787,793,11,0.0052484480,0.0015837746
003日常（玛姬）,8000,1000,8000,4000,3,5,338,SIG MCX,2080,787,793,8,0.0038170531,0.0013532140
003日常（玛姬）,8000,1000,8000,4000,3,5,348,HS.50,2080,787,793,16,0.0076341061,0.0019040392
003日常（玛姬）,8000,1000,8000,4000,3,5,350,FO-12,2080,787,793,48,0.0229023184,0.0032298470
003日常（玛姬）,8000,1000,8000,4000,3,5,351,M26-MASS,2080,787,793,30,0.0143139490,0.0025838168
003日常（玛姬）,8000,1000,8000,4000,3,5,356,A-545,2080,787,793,5,0.0023856582,0.0010718348
003日常（玛姬）,8000,1000,8000,4000,3,5,365,SCR,2080,787,793,11,0.0052484480,0.0015837746
003日常（玛姬）,8000,1000,8000,4000,3,5,366,SPAS-15,2080,787,793,38,0.0181310020,0.0028928347
003日常（玛姬）,8000,1000,8000,4000,3,5,367,MK3A1,2080,787,793,30,0.0143139490,0.0025838168
003日常（玛姬）,8000,1000,8000,4000,3,5,377,SCAR-H,2080,787,793,15,0.0071569745,0.0018447540
003日常（玛姬）,8000,1000,8000,4000,3,5,378,SCAR-L,2080,787,793,5,0.0023856582,0.0010718348
003日常（玛姬）,8000,8000,1000,4000,1,3,18,MAC-10,2291,594,646,6,0.0024081309,0.0009858580
003日常（玛姬）,8000,8000,1000,4000,1,3,22,PPS-43,2291,594,646,12,0.0048162618,0.0013877166
003日常（玛姬）,8000,8000,1000,4000,1,3,27,蝎式,2291,594,646,8,0.0032108412,0.0011366052
003日常（玛姬）,8000,8000,1000,4000,1,3,29,司登MkⅡ,2291,594,646,25,0.0100338787,0.0019825245
003日常（玛姬）,8000,8000,1000,4000,1,3,32,微型乌兹,2291,594,646,9,0.0036121963,0.0012046145
003日常（玛姬）,8000,8000,1000,4000,1,3,58,AK-47,2291,594,646,13,0.0052176169,0.0014432511
003日常（玛姬）,8000,8000,1000,4000,1,3,61,StG44,2291,594,646,11,0.0044149066,0.0013296763
003日常（玛姬）,8000,8000,1000,4000,1,3,70,FNC,2291,594,646,14,0.0056189721,0.0014965587
003日常（玛姬）,8000,8000,1000,4000,1,3,77,M2HB,2291,594,646,120,0.0481626178,0.0040003565
003日常（玛姬）,8000,8000,1000,4000,1,3,80,M1919A4,2291,594,646,132,0.0529788795,0.0041479091
003日常（玛姬）,8000,8000,1000,4000,1,3,86,MG42,2291,594,646,143,0.0573937862,0.0042712583
003日常（玛姬）,8000,8000,1000,4000,1,3,89,布伦,2291,594,646,117,0.0469585523,0.0039611823
003日常（玛姬）,8000,8000,1000,4000,1,3,105,OTs-12,2291,594,646,6,0.0024081309,0.0009858580
003日常（玛姬）,8000,8000,1000,4000,1,3,116,Z-62,2291,594,646,8,0.0032108412,0.0011366052
003日常（玛姬）,8000,8000,1000,4000,1,3,120,ARX-160,2291,594,646,13,0.0052176169,0.0014432511
003日常（玛姬）,8000,8000,1000,4000,1,3,178,F1,2291,594,646,9,0.0036121963,0.0012046145
003日常（玛姬）,8000,8000,1000,4000,1,4,23,PP-90,2291,1007,1051,20,0.0083643397,0.0018663881
003日常（玛姬）,8000,8000,1000,4000,1,4,26,MP5,2291,1007,1051,18,0.0075279057,0.0017723141
003日常（玛姬）,8000,8000,1000,4000,1,4,60,AS Val,2291,1007,1051,6,0.0025093019,0.0010291252
003日常（玛姬）,8000,8000,1000,4000,1,4,66,56-1式,2291,1007,1051,6,0.0025093019,0.0010291252
003日常（玛姬）,8000,8000,1000,4000,1,4,69,FAMAS,2291,1007,1051,15,0.0062732548,0.0016202230
003日常（玛姬）,8000,8000,1000,4000,1,4,75,M1918,2291,1007,1051,89,0.0372213115,0.0038041859
003日常（玛姬）,8000,8000,1000,4000,1,4,78,M60,2291,1007,1051,82,0.0342937927,0.0036646718
003日常（玛姬）,8000,8000,1000,4000,1,4,85,PK,2291,1007,1051,84,0.0351302266,0.0037052953
003日常（玛姬）,8000,8000,1000,4000,1,4,88,MG3,2291,1007,1051,76,0.0317844908,0.0035388684
003日常（玛姬）,8000,8000,1000,4000,1,4,101,UMP9,2291,1007,1051,20,0.0083643397,0.0018663881
003日常（玛姬）,8000,8000,1000,4000,1,4,103,UMP45,2291,1007,1051,19,0.0079461227,0.0018200051
003日常（玛姬）,8000,8000,1000,4000,1,4,118,9A-91,2291,1007,1051,5,0.0020910849,0.0009399043
003日常（玛姬）,8000,8000,1000,4000,1,4,121,Mk48,2291,1007,1051,39,0.0163104624,0.0025823340
003日常（玛姬）,8000,8000,1000,4000,1,4,137,PP-19-01,2291,1007,1051,18,0.0075279057,0.0017723141
003日常（玛姬）,8000,8000,1000,4000,1,4,149,AEK-999,2291,1007,1051,104,0.0434945663,0.0040803651
003日常（玛姬）,8000,8000,1000,4000,1,4,150,希普卡,2291,1007,1051,15,0.0062732548,0.0016202230
003日常（玛姬）,8000,8000,1000,4000,1,4,185,阿梅利,2291,1007,1051,76,0.0317844908,0.0035388684
003日常（玛姬）,8000,8000,1000,4000,1,4,199,80式,2291,1007,1051,71,0.0296934058,0.0034291656
003日常（玛姬）,8000,8000,1000,4000,1,4,216,XM8,2291,1007,1051,6,0.0025093019,0.0010291252
003日常（玛姬）,8000,8000,1000,4000,1,4,237,SAR-21,2291,1007,1051,15,0.0062732548,0.0016202230
003日常（玛姬）,8000,8000,1000,4000,1,4,262,EM-2,2291,1007,1051,9,0.0037639529,0.0012586196
003日常（玛姬）,8000,8000,1000,4000,1,4,264,绍沙,2291,1007,1051,90,0.0376395285,0.0038235256
003日常（玛姬）,8000,8000,1000,4000,1,4,286,KAC-PDW,2291,1007,1051,15,0.0062732548,0.0016202230
003日常（玛姬）,8000,8000,1000,4000,1,4,288,CR-21,2291,1007,1051,13,0.0054368208,0.0015097892
003日常（玛姬）,8000,8000,1000,4000,1,4,304,SAF,2291,1007,1051,20,0.0083643397,0.0018663881
003日常（玛姬）,8000,8000,1000,4000,1,4,328,AR-57,2291,1007,1051,13,0.0054368208,0.0015097892
003日常（玛姬）,8000,8000,1000,4000,1,4,330,FX-05,2291,1007,1051,6,0.0025093019,0.0010291252
003日常（玛姬）,8000,8000,1000,4000,1,4,336,PPD-40,2291,1007,1051,20,0.0083643397,0.0018663881
003日常（玛姬）,8000,8000,1000,4000,1,4,349,AK74M,2291,1007,1051,7,0.0029275189,0.0011110545
003日常（玛姬）,8000,8000,1000,4000,1,4,355,维涅龙M2,2291,1007,1051,29,0.0121282925,0.0022376761
003日常（玛姬）,8000,8000,1000,4000,1,4,363,MPL,2291,1007,1051,23,0.0096189906,0.0019985873
003日常（玛姬）,8000,8000,1000,4000,1,4,364,MPK,2291,1007,1051,22,0.0092007736,0.0019555999
003日常（玛姬）,8000,8000,1000,4000,1,5,16,汤姆森,2291,690,697,5,0.0021605346,0.0009698363
003日常（玛姬）,8000,8000,1000,4000,1,5,20,维克托,2291,690,697,9,0.0038889623,0.0012974360
003日常（玛姬）,8000,8000,1000,4000,1,5,28,MP7,2291,690,697,11,0.0047531761,0.0014322999
003日常（玛姬）,8000,8000,1000,4000,1,5,65,HK416,2291,690,697,5,0.0021605346,0.0009698363
003日常（玛姬）,8000,8000,1000,4000,1,5,104,G36C,2291,690,697,9,0.0038889623,0.0012974360
003日常（玛姬）,8000,8000,1000,4000,1,5,109,MG5,2291,690,697,95,0.0410501576,0.0039452236
003日常（玛姬）,8000,8000,1000,4000,1,5,112,内格夫,2291,690,697,47,0.0203090253,0.0028825491
003日常（玛姬）,8000,8000,1000,4000,1,5,115,索米,2291,690,697,9,0.0038889623,0.0012974360
003日常（玛姬）,8000,8000,1000,4000,1,5,122,G11,2291,690,697,9,0.0038889623,0.0012974360
003日常（玛姬）,8000,8000,1000,4000,1,5,125,MG4,2291,690,697,32,0.0138274215,0.0024055599
003日常（玛姬）,8000,8000,1000,4000,1,5,127,79式,2291,690,697,10,0.0043210692,0.0013666314
003日常（玛姬）,8000,8000,1000,4000,1,5,135,SR-3MP,2291,690,697,12,0.0051852831,0.0014949065
003日常（玛姬）,8000,8000,1000,4000,1,5,173,PKP,2291,690,697,48,0.0207411323,0.0029108300
003日常（玛姬）,8000,8000,1000,4000,1,5,213,C-MS,2291,690,697,3,0.0012963208,0.0007523080
003日常（玛姬）,8000,8000,1000,4000,1,5,228,樱花,2291,690,697,14,0.0060494969,0.0016123436
003日常（玛姬）,8000,8000,1000,4000,1,5,238,88式,2291,690,697,80,0.0345685538,0.0036648272
003日常（玛姬）,8000,8000,1000,4000,1,5,245,P90,2291,690,697,4,0.0017284277,0.0008680694
003日常（玛姬）,8000,8000,1000,4000,1,5,263,MG36,2291,690,697,49,0.0211732392,0.0029387470
003日常（玛姬）,8000,8000,1000,4000,1,5,292,RPK-16,2291,690,697,85,0.0367290884,0.0037624101
003日常（玛姬）,8000,8000,1000,4000,1,5,307,ZB-26,2291,690,697,53,0.0229016669,0.0030469735
003日常（玛姬）,8000,8000,1000,4000,1,5,338,SIG MCX,2291,690,697,2,0.0008642138,0.0006146958
003日常（玛姬）,8000,8000,1000,4000,1,5,339,RPK-203,2291,690,697,72,0.0311116984,0.0034990368
003日常（玛姬）,8000,8000,1000,4000,1,5,347,SR-2,2291,690,697,10,0.0043210692,0.0013666314
003日常（玛姬）,8000,8000,1000,4000,1,5,356,A-545,2291,690,697,5,0.0021605346,0.0009698363
003日常（玛姬）,8000,8000,1000,4000,1,5,365,SCR,2291,690,697,7,0.0030247485,0.0011458796
003日常（玛姬）,8000,8000,1000,4000,1,5,376,Erma,2291,690,697,7,0.0030247485,0.0011458796
003日常（玛姬）,8000,8000,1000,4000,1,5,378,SCAR-L,2291,690,697,5,0.0021605346,0.0009698363
005日常（M110）,1000,1000,1000,1000,1,3,18,MAC-10,6233,3174,3234,374,0.0588899767,0.0028768315
005日常（M110）,1000,1000,1000,1000,1,3,22,PPS-43,6233,3174,3234,371,0.0584175972,0.0028667654
005日常（M110）,1000,1000,1000,1000,1,3,27,蝎式,6233,3174,3234,386,0.0607794946,0.0029165107
005日常（M110）,1000,1000,1000,1000,1,3,32,微型乌兹,6233,3174,3234,364,0.0573153783,0.0028430445
005日常（M110）,1000,1000,1000,1000,1,3,58,AK-47,6233,3174,3234,219,0.0344837029,0.0022599962
005日常（M110）,1000,1000,1000,1000,1,3,61,StG44,6233,3174,3234,191,0.0300748276,0.0021203151
005日常（M110）,1000,1000,1000,1000,1,3,70,FNC,6233,3174,3234,183,0.0288151490,0.0020781495
005日常（M110）,1000,1000,1000,1000,1,3,105,OTs-12,6233,3174,3234,211,0.0332240243,0.0022212613
005日常（M110）,1000,1000,1000,1000,1,3,116,Z-62,6233,3174,3234,358,0.0563706194,0.0028224472
005日常（M110）,1000,1000,1000,1000,1,3,120,ARX-160,6233,3174,3234,205,0.0322792653,0.0021916133
005日常（M110）,1000,1000,1000,1000,1,3,178,F1,6233,3174,3234,372,0.0585750570,0.0028701274
005日常（M110）,1000,1000,1000,1000,1,4,26,MP5,6233,2440,2443,581,0.0930990748,0.0033899287
005日常（M110）,1000,1000,1000,1000,1,4,60,AS Val,6233,2440,2443,174,0.0278816506,0.0020468206
005日常（M110）,1000,1000,1000,1000,1,4,66,56-1式,6233,2440,2443,151,0.0241961451,0.0019163410
005日常（M110）,1000,1000,1000,1000,1,4,69,FAMAS,6233,2440,2443,199,0.0318876349,0.0021768970
005日常（M110）,1000,1000,1000,1000,1,4,118,9A-91,6233,2440,2443,182,0.0291635656,0.0020896700
005日常（M110）,1000,1000,1000,1000,1,4,216,XM8,6233,2440,2443,170,0.0272406931,0.0020249307
005日常（M110）,1000,1000,1000,1000,1,4,237,SAR-21,6233,2440,2443,142,0.0227539907,0.0018619812
005日常（M110）,1000,1000,1000,1000,1,4,262,EM-2,6233,2440,2443,176,0.0282021294,0.0020576474
