event,mp,ammo,mre,part,input_level,rank,gun_id,name,rank_total,rank_count,gun_total,gun_count,mean,stdev
005日常（M110）,170,160,160,30,0,5,126,NZ75,5195,221,230,12,0.0022195255,0.0006242223
005日常（M110）,170,160,160,30,0,5,183,竞争者,5195,221,230,17,0.0031443277,0.0007344280
005日常（M110）,170,160,160,30,0,5,233,Px4 风暴,5195,221,230,15,0.0027744068,0.0006930969
005日常（M110）,170,160,160,30,0,5,260,PA-15,5195,221,230,9,0.0016646441,0.0005442887
005日常（M110）,170,160,160,30,0,5,285,C-93,5195,221,230,15,0.0027744068,0.0006930969
005日常（M110）,170,160,160,30,0,5,303,HP-35,5195,221,230,25,0.0046240114,0.0008737884
005日常（M110）,170,160,160,30,0,5,375,柯尔特沃克,5195,221,230,10,0.0018496046,0.0005724349
005日常（M110）,400,91,400,30,0,2,17,M3,6087,3326,3408,101,0.0161935002,0.0015940329
005日常（M110）,400,91,400,30,0,2,21,PPSh-41,6087,3326,3408,58,0.0092992377,0.0012157481
005日常（M110）,400,91,400,30,0,2,24,PP-2000,6087,3326,3408,105,0.0168348269,0.0016243125
005日常（M110）,400,91,400,30,0,2,25,MP40,6087,3326,3408,108,0.0173158220,0.0016466086
005日常（M110）,400,91,400,30,0,2,31,伯莱塔38型,6087,3326,3408,90,0.0144298517,0.0015072170
005日常（M110）,400,91,400,30,0,2,33,m45,6087,3326,3408,105,0.0168348269,0.0016243125
005日常（M110）,400,91,400,30,0,2,40,SVT-38,6087,3326,3408,400,0.0641326740,0.0030260845
005日常（M110）,400,91,400,30,0,2,41,西蒙诺夫,6087,3326,3408,355,0.0569177482,0.0028719371
005日常（M110）,400,91,400,30,0,2,47,G43,6087,3326,3408,369,0.0591623918,0.0029213288
005日常（M110）,400,91,400,30,0,2,51,FN-49,6087,3326,3408,397,0.0636516790,0.0030162114
005日常（M110）,400,91,400,30,0,2,52,BM59,6087,3326,3408,349,0.0559557581,0.0028503477
005日常（M110）,400,91,400,30,0,2,63,G3,6087,3326,3408,111,0.0177968170,0.0016685659
005日常（M110）,400,91,400,30,0,2,68,L85A1,6087,3326,3408,124,0.0198811290,0.0017601051
005日常（M110）,400,91,400,30,0,2,71,加利尔,6087,3326,3408,148,0.0237290894,0.0019159002
005日常（M110）,400,91,400,30,0,2,74,SIG-510,6087,3326,3408,97,0.0155521735,0.0015630894
005日常（M110）,400,91,400,30,0,2,92,幽灵M4,6087,3326,3408,89,0.0142695200,0.0014990450
005日常（M110）,400,91,400,30,0,2,93,IDW,6087,3326,3408,119,0.0190794705,0.0017255603
005日常（M110）,400,91,400,30,0,2,94,64式,6087,3326,3408,112,0.0179571487,0.0016758120
005日常（M110）,400,91,400,30,0,2,107,F2000,6087,3326,3408,108,0.0173158220,0.0016466086
005日常（M110）,400,91,400,30,0,2,133,63式,6087,3326,3408,63,0.0101008962,0.0012661261
005日常（M110）,400,91,400,30,0,3,18,MAC-10,6087,1303,1381,98,0.0151905504,0.0014858563
005日常（M110）,400,91,400,30,0,3,22,PPS-43,6087,1303,1381,39,0.0060452191,0.0009585421
005日常（M110）,400,91,400,30,0,3,27,蝎式,6087,1303,1381,82,0.0127104606,0.0013675671
005日常（M110）,400,91,400,30,0,3,32,微型乌兹,6087,1303,1381,80,0.0124004493,0.0013518209
005日常（M110）,400,91,400,30,0,3,34,M1加兰德,6087,1303,1381,234,0.0362713143,0.0021715211
005日常（M110）,400,91,400,30,0,3,37,M14,6087,1303,1381,268,0.0415415053,0.0022894116
005日常（M110）,400,91,400,30,0,3,44,SV-98,6087,1303,1381,240,0.0372013480,0.0021934555
005日常（M110）,400,91,400,30,0,3,58,AK-47,6087,1303,1381,89,0.0137954999,0.0014209186
005日常（M110）,400,91,400,30,0,3,61,StG44,6087,1303,1381,87,0.0134854887,0.0014059441
005日常（M110）,400,91,400,30,0,3,70,FNC,6087,1303,1381,71,0.0110053988,0.0012778885
005日常（M110）,400,91,400,30,0,3,95,汉阳造88式,6087,1303,1381,58,0.0089903258,0.0011606775
005日常（M110）,400,91,400,30,0,3,105,OTs-12,6087,1303,1381,35,0.0054251966,0.0009094023
005日常（M110）,400,91,400,30,0,4,26,MP5,6087,1035,1130,57,0.0085769615,0.0011117398
005日常（M110）,400,91,400,30,0,4,36,春田,6087,1035,1130,103,0.0154987199,0.0014622268
005日常（M110）,400,91,400,30,0,4,39,莫辛-纳甘,6087,1035,1130,89,0.0133920978,0.0013684131
005日常（M110）,400,91,400,30,0,4,42,PTRD,6087,1035,1130,100,0.0150473009,0.0014428676
005日常（M110）,400,91,400,30,0,4,43,SVD,6087,1035,1130,33,0.0049656093,0.0008552710
005日常（M110）,400,91,400,30,0,4,60,AS Val,6087,1035,1130,26,0.0039122982,0.0007615673
005日常（M110）,400,91,400,30,0,4,66,56-1式,6087,1035,1130,27,0.0040627712,0.0007757247
005日常（M110）,400,91,400,30,0,4,69,FAMAS,6087,1035,1130,25,0.0037618252,0.0007471148
005日常（M110）,400,91,400,30,0,4,118,9A-91,6087,1035,1130,33,0.0049656093,0.0008552710
005日常（M110）,400,91,400,30,0,4,184,T-5000,6087,1035,1130,85,0.0127902057,0.0013398634
005日常（M110）,400,91,400,30,0,4,216,XM8,6087,1035,1130,28,0.0042132442,0.0007896029
005日常（M110）,400,91,400,30,0,4,235,SPR A3G,6087,1035,1130,109,0.0164015579,0.0014998337
005日常（M110）,400,91,400,30,0,4,237,SAR-21,6087,1035,1130,32,0.0048151363,0.0008425947
005日常（M110）,400,91,400,30,0,4,247,K31,6087,1035,1130,60,0.0090283805,0.0011390328
005日常（M110）,400,91,400,30,0,4,262,EM-2,6087,1035,1130,34,0.0051160823,0.0008677390
005日常（M110）,400,91,400,30,0,4,270,四式,6087,1035,1130,92,0.0138435168,0.0013892885
005日常（M110）,400,91,400,30,0,4,288,CR-21,6087,1035,1130,28,0.0042132442,0.0007896029
005日常（M110）,400,91,400,30,0,4,305,塔布克,6087,1035,1130,73,0.0109845296,0.0012487632
005日常（M110）,400,91,400,30,0,4,330,FX-05,6087,1035,1130,32,0.0048151363,0.0008425947
005日常（M110）,400,91,400,30,0,4,349,AK74M,6087,1035,1130,36,0.0054170283,0.0008920848
005日常（M110）,400,91,400,30,0,4,382,MSBS,6087,1035,1130,28,0.0042132442,0.0007896029
005日常（M110）,400,91,400,30,0,5,16,汤姆森,6087,423,480,20,0.0028955150,0.0006353335
005日常（M110）,400,91,400,30,0,5,46,Kar98k,6087,423,480,23,0.0033298423,0.0006791016
005日常（M110）,400,91,400,30,0,5,48,WA2000,6087,423,480,33,0.0047775998,0.0008045258
005日常（M110）,400,91,400,30,0,5,50,李-恩菲尔德,6087,423,480,20,0.0028955150,0.0006353335
005日常（M110）,400,91,400,30,0,5,53,NTW-20,6087,423,480,42,0.0060805816,0.0008984757
005日常（M110）,400,91,400,30,0,5,65,HK416,6087,423,480,4,0.0005791030,0.0002890122
005日常（M110）,400,91,400,30,0,5,122,G11,6087,423,480,4,0.0005791030,0.0002890122
005日常（M110）,400,91,400,30,0,5,128,M99,6087,423,480,17,0.0024611878,0.0005876490
005日常（M110）,400,91,400,30,0,5,148,IWS 2000,6087,423,480,10,0.0014477575,0.0004540890
005日常（M110）,400,91,400,30,0,5,197,卡尔卡诺M1891,6087,423,480,18,0.0026059635,0.0006040347
005日常（M110）,400,91,400,30,0,5,198,卡尔卡诺M91/38,6087,423,480,12,0.0017373090,0.0004963736
005日常（M110）,400,91,400,30,0,5,257,M200,6087,423,480,28,0.0040537210,0.0007451937
005日常（M110）,400,91,400,30,0,5,261,QBU-88,6087,423,480,40,0.0057910301,0.0008788151
005日常（M110）,400,91,400,30,0,5,312,VSK-94,6087,423,480,22,0.0031850665,0.0006648982
005日常（M110）,400,91,400,30,0,5,329,SVCh,6087,423,480,14,0.0020268605,0.0005350018
005日常（M110）,400,91,400,30,0,5,337,德利尔,6087,423,480,20,0.0028955150,0.0006353335
005日常（M110）,400,91,400,30,0,5,338,SIG MCX,6087,423,480,18,0.0026059635,0.0006040347
005日常（M110）,400,91,400,30,0,5,348,HS.50,6087,423,480,46,0.0066596846,0.0009359990
005日常（M110）,400,91,400,30,0,5,356,A-545,6087,423,480,6,0.0008686545,0.0003532243
005日常（M110）,400,91,400,30,0,5,365,SCR,6087,423,480,19,0.0027507393,0.0006199170
005日常（M110）,400,91,400,30,0,5,377,SCAR-H,6087,423,480,19,0.0027507393,0.0006199170
005日常（M110）,400,91,400,30,0,5,378,SCAR-L,6087,423,480,9,0.0013029818,0.0004312431
005日常（M110）,400,91,400,30,0,5,381,M110,6087,423,480,36,0.0052119271,0.0008374851
005日常（M110）,400,100,400,200,0,2,17,M3,119687,65680,66187,1734,0.0143768109,0.0003410332
005日常（M110）,400,100,400,200,0,2,21,PPSh-41,119687,65680,66187,865,0.0071718232,0.0002424853
005日常（M110）,400,100,400,200,0,2,24,PP-2000,119687,65680,66187,1759,0.0145840890,0.0003434162
005日常（M110）,400,100,400,200,0,2,25,MP40,119687,65680,66187,1716,0.0142275706,0.0003393058
005日常（M110）,400,100,400,200,0,2,31,伯莱塔38型,119687,65680,66187,1783,0.0147830760,0.0003456868
005日常（M110）,400,100,400,200,0,2,33,m45,119687,65680,66187,1801,0.0149323162,0.0003473788
005日常（M110）,400,100,400,200,0,2,40,SVT-38,119687,65680,66187,8197,0.0679623521,0.0007033600
005日常（M110）,400,100,400,200,0,2,41,西蒙诺夫,119687,65680,66187,7938,0.0658149508,0.0006937011
005日常（M110）,400,100,400,200,0,2,47,G43,119687,65680,66187,8055,0.0667850124,0.0006980933
005日常（M110）,400,100,400,200,0,2,51,FN-49,119687,65680,66187,7907,0.0655579259,0.0006925293
005日常（M110）,400,100,400,200,0,2,52,BM59,119687,65680,66187,7986,0.0662129248,0.0006955089
005日常（M110）,400,100,400,200,0,2,63,G3,119687,65680,66187,1981,0.0164247188,0.0003638156
005日常（M110）,400,100,400,200,0,2,68,L85A1,119687,65680,66187,1997,0.0165573768,0.0003652364
005日常（M110）,400,100,400,200,0,2,71,加利尔,119687,65680,66187,1995,0.0165407945,0.0003650592
005日常（M110）,400,100,400,200,0,2,74,SIG-510,119687,65680,66187,2038,0.0168973129,0.0003688489
005日常（M110）,400,100,400,200,0,2,92,幽灵M4,119687,65680,66187,1738,0.0144099754,0.0003414157
005日常（M110）,400,100,400,200,0,2,93,IDW,119687,65680,66187,1733,0.0143685197,0.0003409374
005日常（M110）,400,100,400,200,0,2,94,64式,119687,65680,66187,1818,0.0150732654,0.0003489684
005日常（M110）,400,100,400,200,0,2,107,F2000,119687,65680,66187,2027,0.0168061105,0.0003678837
005日常（M110）,400,100,400,200,0,2,133,63式,119687,65680,66187,1119,0.0092777689,0.0002752626
005日常（M110）,400,100,400,200,0,3,18,MAC-10,119687,25241,26031,1380,0.0111801546,0.0002931880
005日常（M110）,400,100,400,200,0,3,22,PPS-43,119687,25241,26031,671,0.0054361476,0.0002073570
005日常（M110）,400,100,400,200,0,3,27,蝎式,119687,25241,26031,1363,0.0110424281,0.0002914769
005日常（M110）,400,100,400,200,0,3,32,微型乌兹,119687,25241,26031,1323,0.0107183656,0.0002874006
005日常（M110）,400,100,400,200,0,3,34,M1加兰德,119687,25241,26031,5206,0.0421767282,0.0005234507
005日常（M110）,400,100,400,200,0,3,37,M14,119687,25241,26031,5226,0.0423387594,0.0005242036
005日常（M110）,400,100,400,200,0,3,44,SV-98,119687,25241,26031,5227,0.0423468610,0.0005242411
005日常（M110）,400,100,400,200,0,3,58,AK-47,119687,25241,26031,1281,0.0103781000,0.0002830418
005日常（M110）,400,100,400,200,0,3,61,StG44,119687,25241,26031,1267,0.0102646782,0.0002815704
005日常（M110）,400,100,400,200,0,3,70,FNC,119687,25241,26031,1339,0.0108479906,0.0002890397
005日常（M110）,400,100,400,200,0,3,95,汉阳造88式,119687,25241,26031,1020,0.0082635925,0.0002538935
005日常（M110）,400,100,400,200,0,3,105,OTs-12,119687,25241,26031,728,0.0058979366,0.0002157421
005日常（M110）,400,100,400,200,0,4,26,MP5,119687,19459,20320,981,0.0078490815,0.0002447218
005日常（M110）,400,100,400,200,0,4,36,春田,119687,19459,20320,2083,0.0166662965,0.0003463025
005日常（M110）,400,100,400,200,0,4,39,莫辛-纳甘,119687,19459,20320,2045,0.0163622546,0.0003434861
005日常（M110）,400,100,400,200,0,4,42,PTRD,119687,19459,20320,1596,0.0127697596,0.0003071454
005日常（M110）,400,100,400,200,0,4,43,SVD,119687,19459,20320,605,0.0048406670,0.0001940407
005日常（M110）,400,100,400,200,0,4,60,AS Val,119687,19459,20320,421,0.0033684641,0.0001626191
005日常（M110）,400,100,400,200,0,4,66,56-1式,119687,19459,20320,458,0.0036645049,0.0001694570
005日常（M110）,400,100,400,200,0,4,69,FAMAS,119687,19459,20320,432,0.0034564763,0.0001646844
005日常（M110）,400,100,400,200,0,4,118,9A-91,119687,19459,20320,429,0.0034324730,0.0001641239
005日常（M110）,400,100,400,200,0,4,184,T-5000,119687,19459,20320,1580,0.0126417419,0.0003057324
005日常（M110）,400,100,400,200,0,4,216,XM8,119687,19459,20320,439,0.0035124840,0.0001659841
005日常（M110）,400,100,400,200,0,4,235,SPR A3G,119687,19459,20320,2156,0.0172503770,0.0003516133
005日常（M110）,400,100,400,200,0,4,237,SAR-21,119687,19459,20320,436,0.0034884807,0.0001654284
005日常（M110）,400,100,400,200,0,4,247,K31,119687,19459,20320,1096,0.0087692083,0.0002578989
005日常（M110）,400,100,400,200,0,4,262,EM-2,119687,19459,20320,466,0.0037285138,0.0001708961
005日常（M110）,400,100,400,200,0,4,270,四式,119687,19459,20320,1612,0.0128977772,0.0003085494
005日常（M110）,400,100,400,200,0,4,288,CR-21,119687,19459,20320,438,0.0035044829,0.0001657991
005日常（M110）,400,100,400,200,0,4,305,塔布克,119687,19459,20320,1647,0.0131778158,0.0003115895
005日常（M110）,400,100,400,200,0,4,330,FX-05,119687,19459,20320,487,0.0038965369,0.0001746120
005日常（M110）,400,100,400,200,0,4,349,AK74M,119687,19459,20320,452,0.0036164983,0.0001683687
005日常（M110）,400,100,400,200,0,4,382,MSBS,119687,19459,20320,461,0.0036885082,0.0001699982
005日常（M110）,400,100,400,200,0,5,16,汤姆森,119687,9307,9767,391,0.0031129941,0.0001543595
005日常（M110）,400,100,400,200,0,5,46,Kar98k,119687,9307,9767,486,0.0038693482,0.0001712196
005日常（M110）,400,100,400,200,0,5,48,WA2000,119687,9307,9767,715,0.0056925596,0.0002051008
005日常（M110）,400,100,400,200,0,5,50,李-恩菲尔德,119687,9307,9767,523,0.0041639282,0.0001772635
005日常（M110）,400,100,400,200,0,5,53,NTW-20,119687,9307,9767,728,0.0057960607,0.0002068084
005日常（M110）,400,100,400,200,0,5,65,HK416,119687,9307,9767,166,0.0013216292,0.0001017758
005日常（M110）,400,100,400,200,0,5,122,G11,119687,9307,9767,82,0.0006528530,0.0000718435
005日常（M110）,400,100,400,200,0,5,128,M99,119687,9307,9767,266,0.0021177914,0.0001281620
005日常（M110）,400,100,400,200,0,5,148,IWS 2000,119687,9307,9767,258,0.0020540984,0.0001262732
005日常（M110）,400,100,400,200,0,5,197,卡尔卡诺M1891,119687,9307,9767,493,0.0039250796,0.0001723832
005日常（M110）,400,100,400,200,0,5,198,卡尔卡诺M91/38,119687,9307,9767,264,0.0021018682,0.0001276927
005日常（M110）,400,100,400,200,0,5,257,M200,119687,9307,9767,699,0.0055651737,0.0002029720
005日常（M110）,400,100,400,200,0,5,261,QBU-88,119687,9307,9767,680,0.0054139028,0.0002004039
005日常（M110）,400,100,400,200,0,5,312,VSK-94,119687,9307,9767,492,0.0039171179,0.0001722176
005日常（M110）,400,100,400,200,0,5,329,SVCh,119687,9307,9767,516,0.0041081969,0.0001761398
005日常（M110）,400,100,400,200,0,5,337,德利尔,119687,9307,9767,567,0.0045142396,0.0001841301
005日常（M110）,400,100,400,200,0,5,338,SIG MCX,119687,9307,9767,222,0.0017674800,0.0001173539
005日常（M110）,400,100,400,200,0,5,348,HS.50,119687,9307,9767,687,0.0054696342,0.0002013552
005日常（M110）,400,100,400,200,0,5,356,A-545,119687,9307,9767,178,0.0014171687,0.0001053244
005日常（M110）,400,100,400,200,0,5,365,SCR,119687,9307,9767,152,0.0012101665,0.0000974604
005日常（M110）,400,100,400,200,0,5,377,SCAR-H,119687,9307,9767,395,0.0031448406,0.0001551140
005日常（M110）,400,100,400,200,0,5,378,SCAR-L,119687,9307,9767,89,0.0007085843,0.0000748202
005日常（M110）,400,100,400,200,0,5,381,M110,119687,9307,9767,718,0.0057164445,0.0002054966
005日常（M110）,400,400,100,200,0,2,17,M3,86528,43119,43275,3834,0.0441496278,0.0006815531
005日常（M110）,400,400,100,200,0,2,21,PPSh-41,86528,43119,43275,2096,0.0241360511,0.0005148984
005日常（M110）,400,400,100,200,0,2,24,PP-2000,86528,43119,43275,3944,0.0454163099,0.0006902977
005日常（M110）,400,400,100,200,0,2,25,MP40,86528,43119,43275,3976,0.0457847992,0.0006928108
005日常（M110）,400,400,100,200,0,2,31,伯莱塔38型,86528,43119,43275,3864,0.0444950866,0.0006839545
005日常（M110）,400,400,100,200,0,2,33,m45,86528,43119,43275,3905,0.0449672135,0.0006872163
005日常（M110）,400,400,100,200,0,2,63,G3,86528,43119,43275,1795,0.0206699483,0.0004782309
005日常（M110）,400,400,100,200,0,2,68,L85A1,86528,43119,43275,1791,0.0206238872,0.0004777208
005日常（M110）,400,400,100,200,0,2,71,加利尔,86528,43119,43275,1769,0.0203705508,0.0004749034
005日常（M110）,400,400,100,200,0,2,74,SIG-510,86528,43119,43275,1737,0.0200020614,0.0004707696
005日常（M110）,400,400,100,200,0,2,92,幽灵M4,86528,43119,43275,3938,0.0453472181,0.0006898250
005日常（M110）,400,400,100,200,0,2,93,IDW,86528,43119,43275,3979,0.0458193451,0.0006930457
005日常（M110）,400,400,100,200,0,2,94,64式,86528,43119,43275,3881,0.0446908465,0.0006853097
005日常（M110）,400,400,100,200,0,2,107,F2000,86528,43119,43275,1753,0.0201863061,0.0004728418
005日常（M110）,400,400,100,200,0,2,133,63式,86528,43119,43275,1013,0.0116649903,0.0003626276
005日常（M110）,400,400,100,200,0,3,18,MAC-10,86528,17564,18001,3031,0.0341787415,0.0005668939
005日常（M110）,400,400,100,200,0,3,22,PPS-43,86528,17564,18001,1568,0.0176813813,0.0004271718
005日常（M110）,400,400,100,200,0,3,27,蝎式,86528,17564,18001,3123,0.0352161695,0.0005736645
005日常（M110）,400,400,100,200,0,3,29,司登MkⅡ,86528,17564,18001,3125,0.0352387223,0.0005738097
005日常（M110）,400,400,100,200,0,3,32,微型乌兹,86528,17564,18001,3132,0.0353176570,0.0005743170
005日常（M110）,400,400,100,200,0,3,58,AK-47,86528,17564,18001,1160,0.0130806137,0.0003719437
005日常（M110）,400,400,100,200,0,3,61,StG44,86528,17564,18001,1112,0.0125393469,0.0003646850
005日常（M110）,400,400,100,200,0,3,70,FNC,86528,17564,18001,1148,0.0129452970,0.0003701465
005日常（M110）,400,400,100,200,0,3,105,OTs-12,86528,17564,18001,602,0.0067883875,0.0002723427
005日常（M110）,400,400,100,200,0,4,23,PP-90,86528,20865,21652,931,0.0103684392,0.0003328568
005日常（M110）,400,400,100,200,0,4,26,MP5,86528,20865,21652,1740,0.0193781786,0.0004460882
005日常（M110）,400,400,100,200,0,4,60,AS Val,86528,20865,21652,385,0.0042877004,0.0002168469
005日常（M110）,400,400,100,200,0,4,66,56-1式,86528,20865,21652,404,0.0044993012,0.0002220341
005日常（M110）,400,400,100,200,0,4,69,FAMAS,86528,20865,21652,416,0.0046329438,0.0002252440
005日常（M110）,400,400,100,200,0,4,101,UMP9,86528,20865,21652,1310,0.0145893183,0.0003912145
005日常（M110）,400,400,100,200,0,4,103,UMP45,86528,20865,21652,1271,0.0141549799,0.0003857158
005日常（M110）,400,400,100,200,0,4,118,9A-91,86528,20865,21652,376,0.0041874685,0.0002143427
005日常（M110）,400,400,100,200,0,4,137,PP-19-01,86528,20865,21652,1334,0.0148566036,0.0003945493
005日常（M110）,400,400,100,200,0,4,150,希普卡,86528,20865,21652,1299,0.0144668126,0.0003896737
005日常（M110）,400,400,100,200,0,4,216,XM8,86528,20865,21652,348,0.0038756357,0.0002063429
005日常（M110）,400,400,100,200,0,4,237,SAR-21,86528,20865,21652,388,0.0043211111,0.0002176748
005日常（M110）,400,400,100,200,0,4,262,EM-2,86528,20865,21652,359,0.0039981414,0.0002095246
005日常（M110）,400,400,100,200,0,4,286,KAC-PDW,86528,20865,21652,1313,0.0146227290,0.0003916334
005日常（M110）,400,400,100,200,0,4,288,CR-21,86528,20865,21652,372,0.0041429209,0.0002132195
005日常（M110）,400,400,100,200,0,4,304,SAF,86528,20865,21652,1282,0.0142774856,0.0003872769
005日常（M110）,400,400,100,200,0,4,328,AR-57,86528,20865,21652,946,0.0105354925,0.0003354062
005日常（M110）,400,400,100,200,0,4,330,FX-05,86528,20865,21652,376,0.0041874685,0.0002143427
005日常（M110）,400,400,100,200,0,4,336,PPD-40,86528,20865,21652,892,0.0099341007,0.0003261165
005日常（M110）,400,400,100,200,0,4,349,AK74M,86528,20865,21652,380,0.0042320160,0.0002154595
005日常（M110）,400,400,100,200,0,4,355,维涅龙M2,86528,20865,21652,1290,0.0143665807,0.0003884072
005日常（M110）,400,400,100,200,0,4,363,MPL,86528,20865,21652,1299,0.0144668126,0.0003896737
005日常（M110）,400,400,100,200,0,4,364,MPK,86528,20865,21652,1246,0.0138765577,0.0003821374
005日常（M110）,400,400,100,200,0,4,380,APC9K,86528,20865,21652,1280,0.0142552118,0.0003869937
005日常（M110）,400,400,100,200,0,4,382,MSBS,86528,20865,21652,415,0.0046218070,0.0002249784
005日常（M110）,400,400,100,200,0,5,16,汤姆森,86528,4980,5169,620,0.0069033173,0.0002602778
005日常（M110）,400,400,100,200,0,5,20,维克托,86528,4980,5169,517,0.0057564759,0.0002403501
005日常（M110）,400,400,100,200,0,5,65,HK416,86528,4980,5169,153,0.0017035606,0.0001357658
005日常（M110）,400,400,100,200,0,5,104,G36C,86528,4980,5169,355,0.0039527059,0.0002026004
005日常（M110）,400,400,100,200,0,5,115,索米,86528,4980,5169,365,0.0040640497,0.0002052208
005日常（M110）,400,400,100,200,0,5,122,G11,86528,4980,5169,90,0.0010020944,0.0001047790
005日常（M110）,400,400,100,200,0,5,127,79式,86528,4980,5169,508,0.0056562664,0.0002384791
005日常（M110）,400,400,100,200,0,5,135,SR-3MP,86528,4980,5169,363,0.0040417809,0.0002047004
005日常（M110）,400,400,100,200,0,5,213,C-MS,86528,4980,5169,212,0.0023604891,0.0001588713
005日常（M110）,400,400,100,200,0,5,228,樱花,86528,4980,5169,530,0.0059012228,0.0002430132
005日常（M110）,400,400,100,200,0,5,245,P90,86528,4980,5169,186,0.0020709952,0.0001492001
005日常（M110）,400,400,100,200,0,5,338,SIG MCX,86528,4980,5169,166,0.0018483075,0.0001412329
005日常（M110）,400,400,100,200,0,5,347,SR-2,86528,4980,5169,523,0.0058232822,0.0002415850
005日常（M110）,400,400,100,200,0,5,356,A-545,86528,4980,5169,116,0.0012915884,0.0001186502
005日常（M110）,400,400,100,200,0,5,365,SCR,86528,4980,5169,139,0.0015476792,0.0001295856
005日常（M110）,400,400,100,200,0,5,376,Erma,86528,4980,5169,235,0.0026165799,0.0001668793
005日常（M110）,400,400,100,200,0,5,378,SCAR-L,86528,4980,5169,91,0.0010132288,0.0001053491
005日常（M110）,400,400,400,200,0,2,17,M3,42638,20989,21055,823,0.0192415260,0.0006586215
005日常（M110）,400,400,400,200,0,2,21,PPSh-41,42638,20989,21055,465,0.0108715791,0.0004994184
005日常（M110）,400,400,400,200,0,2,24,PP-2000,42638,20989,21055,826,0.0193116652,0.0006597720
005日常（M110）,400,400,400,200,0,2,25,MP40,42638,20989,21055,781,0.0182595769,0.0006422603
005日常（M110）,400,400,400,200,0,2,31,伯莱塔38型,42638,20989,21055,863,0.0201767156,0.0006737712
005日常（M110）,400,400,400,200,0,2,33,m45,42638,20989,21055,825,0.0192882855,0.0006593888
005日常（M110）,400,400,400,200,0,2,40,SVT-38,42638,20989,21055,1430,0.0334330282,0.0008550690
005日常（M110）,400,400,400,200,0,2,41,西蒙诺夫,42638,20989,21055,1425,0.0333161295,0.0008536814
005日常（M110）,400,400,400,200,0,2,47,G43,42638,20989,21055,1524,0.0356307237,0.0008806126
005日常（M110）,400,400,400,200,0,2,51,FN-49,42638,20989,21055,1455,0.0340175216,0.0008619625
005日常（M110）,400,400,400,200,0,2,52,BM59,42638,20989,21055,1576,0.0368464702,0.0008943194
005日常（M110）,400,400,400,200,0,2,63,G3,42638,20989,21055,1162,0.0271672578,0.0007760260
005日常（M110）,400,400,400,200,0,2,68,L85A1,42638,20989,21055,1181,0.0276114729,0.0007819717
005日常（M110）,400,400,400,200,0,2,71,加利尔,42638,20989,21055,1188,0.0277751311,0.0007841478
005日常（M110）,400,400,400,200,0,2,74,SIG-510,42638,20989,21055,1145,0.0267698023,0.0007706570
005日常（M110）,400,400,400,200,0,2,92,幽灵M4,42638,20989,21055,850,0.0198727790,0.0006688920
005日常（M110）,400,400,400,200,0,2,93,IDW,42638,20989,21055,835,0.0195220829,0.0006632094
005日常（M110）,400,400,400,200,0,2,94,64式,42638,20989,21055,777,0.0181660580,0.0006406765
005日常（M110）,400,400,400,200,0,2,107,F2000,42638,20989,21055,1239,0.0289674978,0.0007997757
005日常（M110）,400,400,400,200,0,2,133,63式,42638,20989,21055,685,0.0160151219,0.0006029132
005日常（M110）,400,400,400,200,0,3,18,MAC-10,42638,8440,8585,614,0.0141570802,0.0005514871
005日常（M110）,400,400,400,200,0,3,22,PPS-43,42638,8440,8585,299,0.0068940830,0.0003923627
005日常（M110）,400,400,400,200,0,3,27,蝎式,42638,8440,8585,669,0.0154252226,0.0005736717
005日常（M110）,400,400,400,200,0,3,29,司登MkⅡ,42638,8440,8585,636,0.0146643372,0.0005605065
005日常（M110）,400,400,400,200,0,3,32,微型乌兹,42638,8440,8585,620,0.0142954230,0.0005539669
005日常（M110）,400,400,400,200,0,3,34,M1加兰德,42638,8440,8585,957,0.0220656772,0.0006735557
005日常（M110）,400,400,400,200,0,3,37,M14,42638,8440,8585,916,0.0211203347,0.0006607347
005日常（M110）,400,400,400,200,0,3,44,SV-98,42638,8440,8585,968,0.0223193056,0.0006769279
005日常（M110）,400,400,400,200,0,3,58,AK-47,42638,8440,8585,811,0.0186993356,0.0006259466
005日常（M110）,400,400,400,200,0,3,61,StG44,42638,8440,8585,747,0.0172236790,0.0006032041
005日常（M110）,400,400,400,200,0,3,70,FNC,42638,8440,8585,779,0.0179615073,0.0006147322
005日常（M110）,400,400,400,200,0,3,95,汉阳造88式,42638,8440,8585,165,0.0038044271,0.0002938134
005日常（M110）,400,400,400,200,0,3,105,OTs-12,42638,8440,8585,404,0.0093150821,0.0004531881
005日常（M110）,400,400,400,200,0,4,23,PP-90,42638,9148,9401,193,0.0044046620,0.0003143327
005日常（M110）,400,400,400,200,0,4,26,MP5,42638,9148,9401,358,0.0081703057,0.0004242610
005日常（M110）,400,400,400,200,0,4,36,春田,42638,9148,9401,388,0.0088549682,0.0004409478
005日常（M110）,400,400,400,200,0,4,39,莫辛-纳甘,42638,9148,9401,377,0.0086039252,0.0004349170
005日常（M110）,400,400,400,200,0,4,42,PTRD,42638,9148,9401,298,0.0068009807,0.0003883588
005日常（M110）,400,400,400,200,0,4,43,SVD,42638,9148,9401,112,0.0025560733,0.0002405018
005日常（M110）,400,400,400,200,0,4,60,AS Val,42638,9148,9401,254,0.0057968090,0.0003594074
005日常（M110）,400,400,400,200,0,4,64,G36,42638,9148,9401,98,0.0022365641,0.0002251380
